address_v4,address_v6,asn_v4,asn_v6,country_code,description,firmware_version,first_connected,geometry,id,is_anchor,is_public,last_connected,prefix_v4,prefix_v6,status,status_since,tags,total_uptime,type
84.178.131.176,,3320.0,,DE,"Telekom, Osnabrück",5080,1478532972.0,"{'type': 'Point', 'coordinates': [8.0385, 52.2915]}",29329,False,True,1736549759.0,84.128.0.0/10,,"{'id': 2, 'name': 'Disconnected', 'since': '2025-01-10T22:55:59Z'}",1736549759.0,"[{'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'FTTH', 'slug': 'ftth'}, {'name': 'Home', 'slug': 'home'}, {'name': 'NAT', 'slug': 'nat'}, {'name': 'IPv4', 'slug': 'ipv4'}, {'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'Native IPv4', 'slug': 'native-ipv4'}, {'name': 'DTAG', 'slug': 'dtag'}, {'name': 'Fibre', 'slug': 'fibre'}, {'name': 'probe v3', 'slug': 'probe-v3'}, {'name': 'Native IPv6', 'slug': 'native-ipv6'}, {'name': 'dual-stack', 'slug': 'dual-stack'}, {'name': 'IPv6', 'slug': 'ipv6'}, {'name': 'GPON', 'slug': 'gpon'}, {'name': 'PPPoE', 'slug': 'pppoe'}, {'name': 'Telekom', 'slug': 'telekom'}, {'name': 'system: Flash drive filesystem corrupted', 'slug': 'system-flash-drive-filesystem-corrupted'}, {'name': 'system: Trying to connect', 'slug': 'system-trying-to-connect'}]",202546331,Probe
73.186.137.119,,7922.0,,US,,4980,1384387772.0,"{'type': 'Point', 'coordinates': [-72.5895, 42.8415]}",12879,False,True,1571343662.0,73.0.0.0/8,,"{'id': 3, 'name': 'Abandoned', 'since': '2019-10-17T20:21:02Z'}",1571343662.0,"[{'name': 'NAT', 'slug': 'nat'}, {'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}]",182103028,Probe
24.21.222.47,,7922.0,,US,My Probe,5020,1551149633.0,"{'type': 'Point', 'coordinates': [-123.2595, 44.5605]}",52267,False,True,1622917645.0,24.16.0.0/13,,"{'id': 3, 'name': 'Abandoned', 'since': '2021-06-05T18:27:25Z'}",1622917645.0,"[{'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: V4', 'slug': 'system-v4'}]",35197038,Probe
73.162.160.224,2601:646:8301:313:ee08:6bff:fe73:41c6,7922.0,7922.0,US,,5080,1488077583.0,"{'type': 'Point', 'coordinates': [-121.9605, 37.2385]}",30352,False,True,1719095734.0,73.0.0.0/8,2601::/20,"{'id': 2, 'name': 'Disconnected', 'since': '2024-06-22T22:35:34Z'}",1719095734.0,"[{'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}]",183564343,Probe
73.162.11.142,2601:647:4301:9590:a2f3:c1ff:fec4:5a38,7922.0,7922.0,US,"West Hollywood, CA (USA) - Comcast Residential",4980,1420161752.0,"{'type': 'Point', 'coordinates': [-118.3715, 34.1315]}",12728,False,True,1569774663.0,73.0.0.0/8,2601::/20,"{'id': 3, 'name': 'Abandoned', 'since': '2019-09-29T16:31:03Z'}",1569774663.0,"[{'name': 'Cable', 'slug': 'cable'}, {'name': 'Home', 'slug': 'home'}, {'name': 'NAT', 'slug': 'nat'}, {'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'iwantbcp38compliancetesting', 'slug': 'iwantbcp38compliancetesting'}]",148102912,Probe
67.186.84.34,,7922.0,,US,Anthony,5080,1430434570.0,"{'type': 'Point', 'coordinates': [-82.4715, 28.0685]}",23133,False,True,1737897991.0,67.160.0.0/11,,"{'id': 1, 'name': 'Connected', 'since': '2025-01-22T08:55:56Z'}",1737536156.0,"[{'name': 'Fibre', 'slug': 'fibre'}, {'name': 'IPv4', 'slug': 'ipv4'}, {'name': 'FiOS', 'slug': 'fios'}, {'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}]",280802226,Probe
173.161.81.177,,7922.0,,US,Symbouli,0,1402803973.0,"{'type': 'Point', 'coordinates': [-87.7705, 41.7885]}",16053,False,True,1719564603.0,173.160.0.0/13,,"{'id': 4, 'name': 'Written Off', 'since': '2024-06-28T08:50:03.084523Z'}",1719564603.0,"[{'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}]",126167308,Probe
98.51.137.210,2601:645:8a00:4aa:c24a:ff:fecc:9a40,7922.0,7922.0,US,,5080,1411854372.0,"{'type': 'Point', 'coordinates': [-122.3995, 37.7795]}",18275,False,True,1737897974.0,98.32.0.0/11,2601::/20,"{'id': 1, 'name': 'Connected', 'since': '2025-01-20T13:57:01Z'}",1737381421.0,"[{'name': 'Cable', 'slug': 'cable'}, {'name': 'NAT', 'slug': 'nat'}, {'name': 'Native IPv6', 'slug': 'native-ipv6'}, {'name': 'IPv6', 'slug': 'ipv6'}, {'name': 'Comcast', 'slug': 'comcast'}, {'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'Native IPv4', 'slug': 'native-ipv4'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: IPv6 Works', 'slug': 'system-ipv6-works'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}, {'name': 'system: IPv6 Stable 1d', 'slug': 'system-ipv6-stable-1d'}]",317375601,Probe
23.30.32.94,,7922.0,,US,Work connection,4940,1432659142.0,"{'type': 'Point', 'coordinates': [-121.6195, 39.7595]}",20765,False,True,1541701208.0,23.30.0.0/15,,"{'id': 3, 'name': 'Abandoned', 'since': '2018-11-08T18:20:08Z'}",1541701208.0,"[{'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}]",103315683,Probe
76.98.160.101,,7922.0,,US,Home,4980,1437099759.0,"{'type': 'Point', 'coordinates': [-75.5995, 39.7375]}",21761,False,True,1574795411.0,76.96.0.0/11,,"{'id': 3, 'name': 'Abandoned', 'since': '2019-11-26T19:10:11Z'}",1574795411.0,"[{'name': 'Home', 'slug': 'home'}, {'name': 'NAT', 'slug': 'nat'}, {'name': 'FiOS', 'slug': 'fios'}, {'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}]",95756562,Probe
71.227.113.55,2601:40a:201:f932:eade:27ff:fec9:69b6,7922.0,7922.0,US,Red Egg,4730,1467471433.0,"{'type': 'Point', 'coordinates': [-83.0185, 42.7595]}",26494,False,True,1467496754.0,71.224.0.0/12,2601::/20,"{'id': 3, 'name': 'Abandoned', 'since': '2016-07-02T21:59:14Z'}",1467496754.0,"[{'name': 'Cable', 'slug': 'cable'}, {'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}]",50642,Probe
76.133.72.226,2601:647:4d80:1a51:2ccf:6700:108:91e0,7922.0,7922.0,US,,5080,1699235610.0,"{'type': 'Point', 'coordinates': [-121.9625, 37.3515]}",1006719,False,True,1737898099.0,76.128.0.0/11,2601::/20,"{'id': 1, 'name': 'Connected', 'since': '2025-01-23T04:38:44Z'}",1737607124.0,"[{'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: Software', 'slug': 'system-software'}, {'name': 'Cable', 'slug': 'cable'}, {'name': 'Home', 'slug': 'home'}, {'name': 'NAT', 'slug': 'nat'}, {'name': 'IPv4', 'slug': 'ipv4'}, {'name': 'CGN', 'slug': 'cgn'}, {'name': 'Docker', 'slug': 'docker'}, {'name': 'IPv6', 'slug': 'ipv6'}, {'name': 'Native IPv6', 'slug': 'native-ipv6'}, {'name': 'Raspberry Pi', 'slug': 'raspberry-pi'}, {'name': 'IPv6NAT', 'slug': 'ipv6nat'}, {'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: IPv6 Works', 'slug': 'system-ipv6-works'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: IPv4 Stable 1d', 'slug': 'system-ipv4-stable-1d'}, {'name': 'system: IPv6 Stable 30d', 'slug': 'system-ipv6-stable-30d'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv6 Stable 1d', 'slug': 'system-ipv6-stable-1d'}]",37004957,Probe
76.103.104.32,,7922.0,,US,SCDPC,5080,1448756461.0,"{'type': 'Point', 'coordinates': [-121.9685, 36.9775]}",24680,False,True,1737897996.0,76.96.0.0/11,,"{'id': 1, 'name': 'Connected', 'since': '2024-12-10T15:21:37Z'}",1733844097.0,"[{'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}]",268280857,Probe
76.123.28.218,,7922.0,,US,Ashburn VA,5080,1395598463.0,"{'type': 'Point', 'coordinates': [-77.5015, 39.0815]}",15039,False,True,1737897964.0,76.96.0.0/11,,"{'id': 1, 'name': 'Connected', 'since': '2024-12-10T15:18:55Z'}",1733843935.0,"[{'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'Fibre', 'slug': 'fibre'}, {'name': 'Home', 'slug': 'home'}, {'name': 'NAT', 'slug': 'nat'}, {'name': 'IPv4', 'slug': 'ipv4'}, {'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}, {'name': 'FTTH', 'slug': 'ftth'}, {'name': 'Comcast', 'slug': 'comcast'}, {'name': 'Homelab', 'slug': 'homelab'}, {'name': 'UPS', 'slug': 'ups'}, {'name': 'Xfinity', 'slug': 'xfinity'}]",329827754,Probe
68.60.52.13,2002:c0a8:f:0:fa1a:67ff:fe4d:60b7,7922.0,,US,SVP-NetWorks,4760,1372194116.0,"{'type': 'Point', 'coordinates': [-82.4305, 43.0115]}",10559,False,True,1488673723.0,68.32.0.0/11,2002::/16,"{'id': 3, 'name': 'Abandoned', 'since': '2017-03-05T00:28:43Z'}",1488673723.0,"[{'name': 'Cable', 'slug': 'cable'}, {'name': 'Home', 'slug': 'home'}, {'name': 'NAT', 'slug': 'nat'}, {'name': 'IPv4', 'slug': 'ipv4'}, {'name': 'IPv6', 'slug': 'ipv6'}, {'name': 'Comcast', 'slug': 'comcast'}, {'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}]",111930285,Probe
24.7.20.200,,7922.0,,US,small black box with ripe on it,5080,1670193835.0,"{'type': 'Point', 'coordinates': [-122.3295, 37.5715]}",62279,False,True,1703478947.0,24.0.0.0/12,,"{'id': 2, 'name': 'Disconnected', 'since': '2023-12-25T04:35:47Z'}",1703478947.0,"[{'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: V5', 'slug': 'system-v5'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}]",26612429,Probe
73.79.21.19,2601:547:c000:a320:da58:d7ff:fe03:576,7922.0,7922.0,US,Jones RIPE ATLAS Node,5080,1672102031.0,"{'type': 'Point', 'coordinates': [-80.0485, 40.6305]}",60587,False,True,1737898059.0,73.0.0.0/8,2601::/20,"{'id': 1, 'name': 'Connected', 'since': '2025-01-11T00:27:57Z'}",1736555277.0,"[{'name': 'system: IPv4 Stable 1d', 'slug': 'system-ipv4-stable-1d'}, {'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: IPv6 Stable 1d', 'slug': 'system-ipv6-stable-1d'}, {'name': 'system: IPv6 Works', 'slug': 'system-ipv6-works'}, {'name': 'system: V5', 'slug': 'system-v5'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv6 Stable 30d', 'slug': 'system-ipv6-stable-30d'}, {'name': 'system: IPv6 Stable 90d', 'slug': 'system-ipv6-stable-90d'}]",63798255,Probe
73.53.115.143,2601:600:a27f:ce00:c225:e9ff:fea8:75a2,7922.0,7922.0,US,First probe,0,1518299857.0,"{'type': 'Point', 'coordinates': [-122.0405, 47.6195]}",35055,False,True,1520192947.0,73.0.0.0/8,2601::/20,"{'id': 3, 'name': 'Abandoned', 'since': '2018-03-04T19:49:07Z'}",1520192947.0,"[{'name': 'system: No flash drive', 'slug': 'system-no-flash-drive'}, {'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}]",3734657,Probe
73.65.143.189,,7922.0,,US,,5020,1585095740.0,"{'type': 'Point', 'coordinates': [-111.8005, 40.3795]}",52444,False,True,1620661332.0,73.0.0.0/8,,"{'id': 3, 'name': 'Abandoned', 'since': '2021-05-10T15:42:12Z'}",1620661332.0,"[{'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: V4', 'slug': 'system-v4'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}]",35398974,Probe
73.194.230.148,fdd0:a828:e63d:1:da58:d7ff:fe03:c27,7922.0,,US,,5080,1713557449.0,"{'type': 'Point', 'coordinates': [-74.8715, 39.8105]}",65426,False,True,1737898072.0,73.0.0.0/8,,"{'id': 1, 'name': 'Connected', 'since': '2025-01-20T13:56:59Z'}",1737381419.0,"[{'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: V5', 'slug': 'system-v5'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv6 ULA', 'slug': 'system-ipv6-ula'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}]",24211423,Probe
98.52.200.237,2601:249:1880:a9ba:da58:d7ff:fe03:55c,7922.0,7922.0,US,Comcast LLD Probe,5080,1690166498.0,"{'type': 'Point', 'coordinates': [-88.1925, 41.9275]}",62601,False,True,1737898066.0,98.32.0.0/11,2601::/20,"{'id': 1, 'name': 'Connected', 'since': '2025-01-20T13:56:02Z'}",1737381362.0,"[{'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: IPv6 Stable 30d', 'slug': 'system-ipv6-stable-30d'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: V5', 'slug': 'system-v5'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: IPv6 Stable 1d', 'slug': 'system-ipv6-stable-1d'}, {'name': 'system: IPv4 Stable 1d', 'slug': 'system-ipv4-stable-1d'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: IPv6 Works', 'slug': 'system-ipv6-works'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}]",47115689,Probe
73.123.116.85,2601:18d:8d80:34da:c66e:1fff:fe3a:deda,7922.0,7922.0,US,CRG Probe,0,1452796118.0,"{'type': 'Point', 'coordinates': [-71.4625, 42.9705]}",26616,False,True,1644241960.0,73.0.0.0/8,2601::/20,"{'id': 4, 'name': 'Written Off', 'since': '2022-02-07T13:52:40.164774Z'}",1644241960.0,"[{'name': 'Cable', 'slug': 'cable'}, {'name': 'Home', 'slug': 'home'}, {'name': 'Native IPv6', 'slug': 'native-ipv6'}, {'name': 'Comcast', 'slug': 'comcast'}, {'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'Native IPv4', 'slug': 'native-ipv4'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}]",37191571,Probe
73.223.22.68,2601:647:c001:76fc:16cc:20ff:fef8:917a,7922.0,7922.0,US,Naund.Org RIPE probe,5080,1445626668.0,"{'type': 'Point', 'coordinates': [-121.7985, 36.6785]}",25393,False,True,1737897998.0,73.0.0.0/8,2601::/20,"{'id': 1, 'name': 'Connected', 'since': '2025-01-20T13:55:34Z'}",1737381334.0,"[{'name': 'dual-stack', 'slug': 'dual-stack'}, {'name': 'system: IPv6 Stable 1d', 'slug': 'system-ipv6-stable-1d'}, {'name': 'Home', 'slug': 'home'}, {'name': 'NAT', 'slug': 'nat'}, {'name': 'Native IPv6', 'slug': 'native-ipv6'}, {'name': 'IPv4', 'slug': 'ipv4'}, {'name': 'IPv6', 'slug': 'ipv6'}, {'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'Homelab', 'slug': 'homelab'}, {'name': 'Cable', 'slug': 'cable'}, {'name': 'UPS', 'slug': 'ups'}, {'name': 'system: IPv6 Stable 90d', 'slug': 'system-ipv6-stable-90d'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}, {'name': 'system: IPv6 Works', 'slug': 'system-ipv6-works'}, {'name': 'system: IPv6 Stable 30d', 'slug': 'system-ipv6-stable-30d'}, {'name': 'system: IPv4 Stable 1d', 'slug': 'system-ipv4-stable-1d'}, {'name': 'system: IPv4 Stable 30d', 'slug': 'system-ipv4-stable-30d'}, {'name': 'system: IPv4 Stable 90d', 'slug': 'system-ipv4-stable-90d'}]",276743596,Probe
24.131.173.233,2001:db8:1::242:ac11:2,7922.0,,US,,5080,1684352757.0,"{'type': 'Point', 'coordinates': [-93.1405, 44.8875]}",1005850,False,True,1737898096.0,24.130.0.0/15,,"{'id': 1, 'name': 'Connected', 'since': '2025-01-14T23:23:58Z'}",1736897038.0,"[{'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: Software', 'slug': 'system-software'}, {'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': ""system: IPv6 Doesn't Work"", 'slug': 'system-ipv6-doesnt-work'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}]",49489642,Probe
50.200.146.222,,7922.0,,US,Colin,5020,1410320951.0,"{'type': 'Point', 'coordinates': [-75.1885, 39.9375]}",20781,False,True,1595874592.0,50.128.0.0/9,,"{'id': 3, 'name': 'Abandoned', 'since': '2020-07-27T18:29:52Z'}",1595874592.0,"[{'name': 'Fibre', 'slug': 'fibre'}, {'name': 'Home', 'slug': 'home'}, {'name': 'NAT', 'slug': 'nat'}, {'name': 'Comcast', 'slug': 'comcast'}, {'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'Native IPv4', 'slug': 'native-ipv4'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}]",159211291,Probe
75.65.143.49,2601:3c5:c101:7f11:ea94:f6ff:feba:dd74,7922.0,7922.0,US,Probe 1 home,4700,1410337327.0,"{'type': 'Point', 'coordinates': [-89.8715, 35.1975]}",20730,False,True,1443683252.0,75.64.0.0/13,2601::/20,"{'id': 3, 'name': 'Abandoned', 'since': '2015-10-01T07:07:32Z'}",1443683252.0,"[{'name': 'Cable', 'slug': 'cable'}, {'name': 'Home', 'slug': 'home'}, {'name': 'NAT', 'slug': 'nat'}, {'name': 'Native IPv6', 'slug': 'native-ipv6'}, {'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}]",33109891,Probe
82.64.48.205,2a01:e0a:c8e:a633:1:1ff:fe0f:8a32,12322.0,12322.0,FR,Home Probe,5080,1576072975.0,"{'type': 'Point', 'coordinates': [2.2705, 48.5095]}",54074,False,True,1736681725.0,82.64.0.0/14,2a01:e00::/26,"{'id': 2, 'name': 'Disconnected', 'since': '2025-01-12T11:35:25Z'}",1736681725.0,"[{'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: V4', 'slug': 'system-v4'}, {'name': 'Free', 'slug': 'free'}, {'name': 'FTTH', 'slug': 'ftth'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}]",145034994,Probe
82.66.89.39,2a01:e0a:b1c:6010:ee08:6bff:fe73:3ce0,12322.0,12322.0,FR,,5080,1478605561.0,"{'type': 'Point', 'coordinates': [5.6695, 45.1985]}",29643,False,True,1737898012.0,82.64.0.0/14,2a01:e00::/26,"{'id': 1, 'name': 'Connected', 'since': '2025-01-24T13:03:00Z'}",1737723780.0,"[{'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'Fibre', 'slug': 'fibre'}, {'name': 'Home', 'slug': 'home'}, {'name': 'FTTH', 'slug': 'ftth'}, {'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'Free', 'slug': 'free'}, {'name': 'system: IPv4 Stable 1d', 'slug': 'system-ipv4-stable-1d'}, {'name': 'system: IPv6 Stable 1d', 'slug': 'system-ipv6-stable-1d'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: IPv6 Works', 'slug': 'system-ipv6-works'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}]",196815358,Probe
78.228.48.25,,12322.0,,FR,,0,1394483863.0,"{'type': 'Point', 'coordinates': [7.2685, 49.0505]}",15126,False,True,1465319733.0,78.224.0.0/11,,"{'id': 3, 'name': 'Abandoned', 'since': '2016-06-07T17:15:33Z'}",1465319733.0,"[{'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: Flash drive filesystem corrupted', 'slug': 'system-flash-drive-filesystem-corrupted'}]",63086485,Probe
